thheyworth,get  everything on  this  list of  30 items done  now  you  meant by  noon!! #bipolar1 #mentalhealth #frustrated #trying #paralegalproblems,princessofcrazi,"[{'text': 'bipolar1', 'indices': [98, 107]}, {'text': 'mentalhealth', 'indices': [108, 121]}, {'text': 'frustrated', 'indices': [122, 133]}]",2014-09-17 18:29:46+00:00,15951,21358,[]
princessofcrazi,get  everything on  this  list of  30 items done  now  you  meant by  noon!! #bipolar1 #mentalhealth #frustrated #trying #paralegalproblems,no retweet username,"[{'text': 'bipolar1', 'indices': [77, 86]}, {'text': 'mentalhealth', 'indices': [87, 100]}, {'text': 'frustrated', 'indices': [101, 112]}, {'text': 'trying', 'indices': [113, 120]}, {'text': 'paralegalproblems', 'indices': [121, 139]}]",2014-09-17 18:21:23+00:00,349,472,[]
Sedona2222,"@psychtimes bipolar 1=sleep problems;anxiety.no sleep=hypomania or worse; increase abilify&amp;trazodone; keep klonopin, lamictal @ usual dosage",no retweet username,[],2014-09-17 17:22:49+00:00,273,654,[]
elenaopeters,"why  was  i ""blessed"" to  be in  1% of  population who is bipolar 1. #bipolar1 #mentalhealth #beaware #bipolar #beyou #hatethis #sad",princessofcrazi,"[{'text': 'bipolar1', 'indices': [90, 99]}, {'text': 'mentalhealth', 'indices': [100, 113]}, {'text': 'beaware', 'indices': [114, 122]}, {'text': 'bipolar', 'indices': [123, 131]}, {'text': 'beyou', 'indices': [132, 138]}]",2014-09-17 04:37:06+00:00,3994,1705,[]
princessofcrazi,"why  was  i ""blessed"" to  be in  1% of  population who is bipolar 1. #bipolar1 #mentalhealth #beaware #bipolar #beyou #hatethis #sad",no retweet username,"[{'text': 'bipolar1', 'indices': [69, 78]}, {'text': 'mentalhealth', 'indices': [79, 92]}, {'text': 'beaware', 'indices': [93, 101]}, {'text': 'bipolar', 'indices': [102, 110]}, {'text': 'beyou', 'indices': [111, 117]}, {'text': 'hatethis', 'indices': [118, 127]}, {'text': 'sad', 'indices': [128, 132]}]",2014-09-17 04:36:06+00:00,349,472,[]
bweisenauer,"bipolar disorder magazine | http://t.co/9w8af08rfa blog | she's in mania, mania oh no http://t.co/gqxwiaecon",no retweet username,[],2014-09-16 00:13:38+00:00,46,200,[]
BaroqueLibraria,"excellent suggestions. these work for me too! mt @bp_bipolar_mag: she's in mania, mania oh no~by wendy williamson http://t.co/yr29nfpgva",no retweet username,[],2014-09-15 17:23:22+00:00,687,1745,[]
dreamdropdis,"depression, bipolar, anxiety disorder - should be talked about. no teen or adult should feel alone with their disease http://t.co/smd1rq4pnp",flemmyspankins,[],2014-09-14 04:21:33+00:00,574,885,[]
Djbabyvane,"depression, bipolar, anxiety disorder - should be talked about. no teen or adult should feel alone with their disease http://t.co/smd1rq4pnp",flemmyspankins,[],2014-09-13 16:51:30+00:00,1518,538,[]
silencestpl_,"@liw__w i dk why, just fell down, maybe bipolar but i have no mania :p",no retweet username,[],2014-09-11 16:31:21+00:00,295,2270,[]
flemmyspankins,"depression, bipolar, anxiety disorder - should be talked about. no teen or adult should feel alone with their disease http://t.co/smd1rq4pnp",no retweet username,[],2014-09-11 03:20:59+00:00,383,571,[]
roscoscomoney,"1st tape was #noexcusesmixtape feat the #jetset
2nd tape was #rehabmixtape #bipolar1
3rd tape was… http://t.co/u6taulpjcp",no retweet username,"[{'text': 'NOEXCUSESMIXTAPE', 'indices': [13, 30]}, {'text': 'jetset', 'indices': [40, 47]}, {'text': 'REHABMIXTAPE', 'indices': [61, 74]}, {'text': 'bipolar1', 'indices': [75, 84]}]",2014-09-09 16:51:42+00:00,1773,3692,[]
strangecove,"@bipolarblogger @nicsvoice oh no, do you have bipolar 1? i've type 2 &amp; have never had full mania despite terrifying psychotic mixed states",no retweet username,[],2014-09-09 13:48:07+00:00,175,401,[]
CatholicLisa,"since there's no such thing as a hawk dove, maybe rand paul just has bipolar disorder like me. http://t.co/cn6bowt1yx",no retweet username,[],2014-09-08 22:15:36+00:00,25326,15734,[]
strangecove,"@nicsvoice oh no, that's the most horrible sounding mania to have :( i have bipolar 2 so i don't usually get irritated when hypomanic",no retweet username,[],2014-09-07 21:17:04+00:00,175,401,[]
Bipolar_Blogs,"@bipolar_blogs @darie73 really? in my faith, prayer and meds are both needed. like a diabetic needs insulin. #bipolar1",Earthabidez77,"[{'text': 'Bipolar1', 'indices': [128, 137]}]",2014-09-06 00:06:25+00:00,19043,13736,[]
Earthabidez77,"@bipolar_blogs @darie73 really? in my faith, prayer and meds are both needed. like a diabetic needs insulin. #bipolar1",no retweet username,"[{'text': 'Bipolar1', 'indices': [109, 118]}]",2014-09-05 23:16:05+00:00,18,47,[]
recklesslove26,"@paulina_frank @itsmally_x0 @pbandjenelley_1 people throw around the word bipolar with no knowledge about the disorder. their is type 1, an",no retweet username,[],2014-09-05 13:57:33+00:00,279,385,[]
WheeledWonder_,last time i spoke to a wi group about my disability.. i apparently `cured someone's bipolar disorder.` no joke.. she told me that.,no retweet username,[],2014-09-04 21:52:24+00:00,2343,917,
ihateyrself,@_sickie_ @pbandjenelley_1 or at least keep track of yr lies. smdh it look like beef flaps had cured bipolar... lmfao... duh,no retweet username,[],2014-09-04 20:17:30+00:00,1867,724,
DemiDLoveyouBR,"""a gente tem mania de procurar a felicidade nas grandes coisas, e esquece que ela está no por do sol de..."" http://t.co/1knnuwypxf",no retweet username,[],2014-09-04 12:01:45+00:00,306,138,
Bananaship,99 problems. 78 of which could be cured with medication but eff that let's populate!! #saidnooneever #fu #fuckstigma #bipolar,no retweet username,"[{'text': 'SaidNoOneEver', 'indices': [86, 100]}, {'text': 'fu', 'indices': [101, 104]}, {'text': 'FuckStigma', 'indices': [105, 116]}, {'text': 'bipolar', 'indices': [117, 125]}]",2014-09-04 02:21:41+00:00,3,60,
IndysWendyRS,@mr_aly instead of joining groups why not learn updated research re my diagnosis of bipolar #1 no mania etc just chronic depression.,no retweet username,[],2014-09-03 13:36:07+00:00,4,8,
buddyismtv,"this is not a joke @stephenfry i've cured my bipolar, i'm a performer too and would love reveal what i've discovered http://t.co/vmvrqryj22",no retweet username,[],2014-09-02 11:47:58+00:00,184,317,
DvjStatic,"treatment.
bipolar disorder cannot be cured, but it can be treated effectively over the long-term.",Daniella_Dante,[],2014-08-27 07:28:41+00:00,2369,1113,
Daniella_Dante,"treatment.
bipolar disorder cannot be cured, but it can be treated effectively over the long-term.",no retweet username,[],2014-08-27 07:24:05+00:00,3872,2591,
thamiriscupcake,"pegando a mania do bipolar! 
um dia to bem, no outro nao vem que não tem.",no retweet username,[],2014-08-26 13:43:04+00:00,170,239,
Alanod_alN,"@66_rapunzel no, i mean covering for a certain stage of the complex luv .. anyway, luv contains on effort more than bipolar mania ♧_",no retweet username,[],2014-08-26 13:00:22+00:00,1122,1411,
jonnyx_official,fuck the world i don't need to be cured. #bipolar is a gift.,no retweet username,"[{'text': 'bipolar', 'indices': [41, 49]}]",2014-08-24 00:03:48+00:00,326,1827,
BTdocs,"even if schizophrenia, bipolar disorder and depression were cured, our society's problem of violence would... http://t.co/8tvyoggoyx",FoundationforMH,[],2014-08-21 23:18:08+00:00,2086,1676,
giomarcondess,"aí eu vou ler a bula e...:""estabilizador do humor no tratamento psiquiátrico de estados de mania e distúrbio bipolar.""",no retweet username,[],2014-08-21 23:02:16+00:00,665,513,
FoundationforMH,"even if schizophrenia, bipolar disorder and depression were cured, our society's problem of violence would... http://t.co/8tvyoggoyx",no retweet username,[],2014-08-21 22:30:03+00:00,903,584,
BuyHerBeads,no no no https://t.co/bkzll11g0m amy winehouse rehab #nightowl #intothemorning #borderline #bipolar #music #mania #anxiety #nonono,no retweet username,"[{'text': 'NightOwl', 'indices': [53, 62]}, {'text': 'intothemorning', 'indices': [63, 78]}, {'text': 'borderline', 'indices': [79, 90]}, {'text': 'bipolar', 'indices': [91, 99]}, {'text': 'music', 'indices': [100, 106]}, {'text': 'mania', 'indices': [107, 113]}, {'text': 'anxiety', 'indices': [114, 122]}, {'text': 'nonono', 'indices': [123, 130]}]",2014-08-21 10:11:35+00:00,1270,665,
peperomiataylor,"some of my thoughts after seeing a post about someone that was supposedly ""cured"" of bipolar disorder by raw eating.. http://t.co/j142vcmiqk",no retweet username,[],2014-08-21 07:23:15+00:00,87,304,
BProllercoaster,"there's no feeling more messed up than going from hard core, deep depression to bursting with energy in the span of a week. #bipolar #mania",no retweet username,"[{'text': 'bipolar', 'indices': [124, 132]}, {'text': 'mania', 'indices': [133, 139]}]",2014-08-16 09:15:38+00:00,602,238,
AkeelaNTheBee,they just said he was in the early stages of parkinson's . rt @irepshanneh: @akeelanthebee no but he had bipolar 1 disorder,no retweet username,[],2014-08-15 21:05:56+00:00,1390,524,
FebruaryGrace,i blog a lot about my struggles with #bipolar1 #ptsd #ocd :how sometimes meds prevent me from writing. http://t.co/ciyhvs4ebb  #nalitchat,no retweet username,"[{'text': 'Bipolar1', 'indices': [37, 46]}, {'text': 'PTSD', 'indices': [47, 52]}, {'text': 'OCD', 'indices': [53, 57]}, {'text': 'NAlitchat', 'indices': [127, 137]}]",2014-08-15 01:16:58+00:00,2963,2257,
malizard666,"there's nearly no talk of bipolar disorder in the media, and when there is, they only talk about the mania (inaccurately) and not depression",no retweet username,[],2014-08-13 05:04:01+00:00,734,550,
rebkchoo,@drdrewhln robin had bipolar disorder. no one is talking about this. his mania was part of his creativity,no retweet username,[],2014-08-13 01:27:04+00:00,1,1,
DrVaillancourt,mental illness is no joking matter. robin williams suffered from bipolar disorder. http://t.co/k8lth3t9nz http://t.co/urwdr5cnjg,no retweet username,[],2014-08-12 15:24:58+00:00,47,6,
yumroni,"lawyer: no drugs, booze in woman beaten by police officer: pinnock has been diagnosed with bipolar disorder an... http://t.co/hna0esiae8",no retweet username,[],2014-08-12 11:17:57+00:00,41021,26795,
callaghanr98,suicide is the no.1 cause of premature death for people with bipolar disorder. 15% take their own lives #bipolar #suicide #notgoodenough,sineadhfallon,"[{'text': 'bipolar', 'indices': [123, 131]}]",2014-08-12 01:14:16+00:00,18,399,
sineadhfallon,suicide is the no.1 cause of premature death for people with bipolar disorder. 15% take their own lives #bipolar #suicide #notgoodenough,no retweet username,"[{'text': 'bipolar', 'indices': [104, 112]}, {'text': 'suicide', 'indices': [113, 121]}, {'text': 'notgoodenough', 'indices': [122, 136]}]",2014-08-12 01:09:22+00:00,1047,2118,
ambersmb,@robinwilliams just realized you were in jumanji and you're gone. you're gone because of the sickness you had that cant be cured🙏 #bipolar,no retweet username,"[{'text': 'bipolar', 'indices': [130, 138]}]",2014-08-12 00:26:54+00:00,338,255,
Nan_Imburgia,@jonrottenberg @peerin2wellness no &amp; neither with bipolar disorder!  i love mania cause it gives me so much energy which depression saps!,no retweet username,[],2014-08-10 17:53:50+00:00,327,470,
cintecomadrid,la persona que se encuentra en una fase de manía típicamente no entiende que tenga ningún problema. http://t.co/fomp0hvs13,no retweet username,[],2014-08-10 14:30:38+00:00,1090,1787,
EmmaHurt1976,"@bipolaruk 20 for me. now diagnosed as dangerously low b12 def, pernicious anemia this presents as bipolar. since having b12 shots, no mania",JaneHards,[],2014-08-07 07:00:38+00:00,125,230,
JaneStRetCP,"@bipolaruk 20 for me. now diagnosed as dangerously low b12 def, pernicious anemia this presents as bipolar. since having b12 shots, no mania",JaneHards,[],2014-08-06 21:41:44+00:00,5446,5989,
JaneHards,"@bipolaruk 20 for me. now diagnosed as dangerously low b12 def, pernicious anemia this presents as bipolar. since having b12 shots, no mania",no retweet username,[],2014-08-06 15:48:24+00:00,633,1145,
invinciblog,"@anunande @goonerdave66 @wellmington hopefully we've cured ourselves of the bipolar performances. great post, anu.",no retweet username,[],2014-08-05 16:48:54+00:00,5696,592,
keichan0420,"is there a place where bipolar disorder is cured in psychiatric where in the world?
i'd like to know if you have them.",no retweet username,[],2014-08-04 12:23:44+00:00,211,78,
